N,P,K,temperature,humidity,ph,rainfall,label
104,104,120,31.56828409922884,72.1953785826017,5.40639624475722,71.82104423135368,sweetpotato
80,107,114,32.43252186133466,72.295488965288,5.227720218488816,56.94162864355636,sweetpotato
115,105,81,33.21617769553876,77.88966069064656,5.644036236806045,56.97561073720728,sweetpotato
103,109,78,33.673942971343536,85.67778018360752,6.487882417839946,65.54276751887569,sweetpotato
85,104,76,32.01863467387722,70.89120545494607,6.01518858020871,52.25585724096805,sweetpotato
120,93,71,32.01268846941316,78.58655220474688,6.392798274764257,62.16204160180188,sweetpotato
87,91,64,33.68892230602496,71.41434347240498,6.395537155559037,54.63548675910734,sweetpotato
108,116,93,33.08745915227838,71.42132419935511,5.65667617684834,63.69526397613527,sweetpotato
97,106,115,32.613816504577144,74.2723777437021,6.169311277726584,65.2292242339762,sweetpotato
99,100,120,31.786114839181128,70.92056982875867,5.098318515956579,57.88639622698618,sweetpotato
94,111,117,33.154880863269995,71.02769247519096,6.353483841347509,56.47176327266673,sweetpotato
103,90,109,33.4928720362325,78.82827366002606,6.461535755739807,51.151797057407926,sweetpotato
87,106,80,32.57883861405184,70.98259627264146,5.226143165831621,70.74339903009192,sweetpotato
120,102,108,32.14778104237429,82.62407473930328,5.332589472592093,65.46321776206547,sweetpotato
116,92,82,32.73741089629973,76.73019283859304,5.353271301855606,62.067502110466776,sweetpotato
87,118,96,32.905686593752904,89.59423101336111,5.400123895259753,58.39576113677344,sweetpotato
81,117,88,33.68787693067343,72.44470045322947,6.040787103772439,71.01473461749241,sweetpotato
120,100,92,33.28367894961966,86.92894142737151,5.5159136222635805,73.93053279996398,sweetpotato
112,118,79,32.05857753712162,71.89486883445439,5.76179555233047,69.26449186284405,sweetpotato
108,119,73,33.87036221229928,82.41316764709096,5.413098191396702,64.56181543547368,sweetpotato
62,60,20,31.22921900103023,88.32705996759901,5.959588328247067,44.600640490682245,cassava
65,57,18,32.037569291406186,80.2073634536129,5.968468266792934,58.08297509669687,cassava
66,32,17,30.35006683486906,82.18186025344934,4.688295193765246,76.9294052456203,cassava
67,30,18,30.0553681869102,84.65634853610963,4.112094038204111,86.05124623541528,cassava
61,45,18,28.9591946643054,81.80212915080493,6.986910445466577,75.68029272604821,cassava
62,45,20,31.145344377185456,83.9998274937624,4.712719457025768,71.15906698838528,cassava
68,38,14,34.81994809959207,89.67756408570959,4.752109325845896,58.77912994727983,cassava
72,54,17,34.075420758419575,87.6699201467324,4.072559880996662,50.12329889003786,cassava
73,40,13,33.55213079486777,88.9111511866738,6.264717495257754,67.51968509326997,cassava
62,40,17,25.142701226437467,81.8100338903288,6.2379855616076885,55.70803610879563,cassava
78,42,15,29.51934393901874,89.49545589460689,6.773298674052595,50.20065558951126,cassava
60,53,17,33.70784367569307,84.19903128493418,5.905809707622061,52.35579991139538,cassava
73,59,15,32.402610185265964,81.14223657767917,4.011917971910949,42.14129390871195,cassava
79,43,12,25.0058015906564,80.5978556404211,5.350742823678838,50.5561159040775,cassava
69,31,15,27.009770165693183,85.1593912691673,5.120689897633065,79.86465820918764,cassava
75,38,13,30.48600641638079,87.1883176981757,4.095662088839688,79.32762202074016,cassava
80,36,13,33.953547604610165,87.97986497821988,4.63896529863902,63.48434046606689,cassava
74,45,13,28.43808669210588,80.13230029122346,6.677863330658233,51.50058697720032,cassava
75,59,13,31.46170373780049,87.08728023316428,6.178258195180142,43.0481535678612,cassava
75,38,12,33.834099361551786,86.9103676441852,4.709759796275538,67.49007410177764,cassava
69,58,14,34.6288608210734,84.66611461591549,6.101493347982213,61.57930491267524,cassava
73,33,17,34.4067949950916,80.77813362974103,4.0509076028809154,47.61928992162164,cassava
80,54,19,27.09146113689453,81.7850561413998,4.2127677249946585,71.19970777727748,cassava
69,32,17,28.504634497967675,85.64004691523219,4.411386167709908,65.95289372540859,cassava
66,30,12,29.39141984808087,88.44592137876356,5.724765251368297,62.01916366572804,cassava
77,50,17,28.23238976539748,81.26809040809955,6.579833421767336,88.75818558609112,cassava
71,41,20,28.09593106596462,86.20178946811217,5.616681792652424,64.89352978232922,cassava
61,32,17,34.621911807162,84.29685937766892,5.631892549277161,47.35106556706117,cassava
61,43,19,34.219375078555025,89.37921319380142,4.955112367155174,54.11934151753307,cassava
77,55,17,26.27162190809289,89.9959819308181,5.049297467668199,72.67625907548496,cassava
65,41,19,26.78836359248657,87.93971251176102,4.447965346326248,74.73955251275186,cassava
65,50,17,26.27466514389416,88.06798514220385,6.897241623476611,48.65776112221792,cassava
64,58,18,30.2649581465548,81.22358798518758,4.202911853089734,83.09525112510795,cassava
77,60,16,34.634010753787315,80.04887173961238,4.8433905046202925,60.423648251752766,cassava
74,44,13,26.342751547854604,80.24866405819013,4.969674514218595,76.91912711472405,cassava
65,56,17,30.19998440764539,81.74459408161897,4.033456069381922,50.85213280315895,cassava
80,47,16,31.34308253708681,89.97942682926306,4.055934819743196,79.58231985857032,cassava
61,38,13,31.80923830007613,81.41972860172582,4.101004995116464,68.21691045850176,cassava
68,48,14,34.01835753198284,80.12288781102271,5.364256263713673,74.07909570105049,cassava
68,50,16,34.842635008934195,85.96384968373474,5.3915751381920405,42.75715688684184,cassava
61,30,12,27.68229747748837,86.90183665717166,6.337934967420548,76.30415383044596,cassava
61,43,20,25.633099207531224,86.66829581220284,6.027618155035552,85.95634251464224,cassava
80,37,17,34.50577191908315,81.45861712260238,5.483246498933715,48.01055744284617,cassava
77,46,19,28.707265848885363,82.23492778014709,6.976355172893349,58.92702783006112,cassava
80,56,19,33.83002161317686,86.75325235019798,6.709841821437565,73.95378625285755,cassava
80,31,20,31.26096254809942,86.17200246067247,6.112094407291444,86.14788448607551,cassava
79,47,18,34.38663823951724,87.46101118020869,4.562224957520838,71.29272077268986,cassava
71,55,13,34.23628384643946,88.91587247574903,6.389701851788727,79.46741526043479,cassava
66,35,18,32.86416238155044,81.28970703774387,6.42824145831201,53.016846335576446,cassava
70,43,20,26.34841808498906,83.5917945007592,4.054600248750741,60.09107729535132,cassava
64,54,14,27.61861081011028,83.27221068164208,5.628163524962794,45.71137371801219,cassava
79,49,14,26.957018481185727,85.64632463918149,6.478860921830156,79.38253201060036,cassava
64,33,14,27.57784989534308,89.55320429275639,6.622510185142159,86.15459642576639,cassava
69,56,17,25.403478379703103,82.04092960182786,6.193783251682711,53.833364965695054,cassava
71,38,19,34.721883334234874,82.95930147857575,6.711258962217277,75.65088683229966,cassava
80,45,13,31.287070881546484,84.78750515504089,4.697688244501472,69.82115357356807,cassava
65,42,19,33.074105233224856,89.25690711004998,6.676664809020228,71.61039102139154,cassava
79,50,20,26.663887975698007,83.93774752195958,5.882901847830912,68.8295977709738,cassava
67,56,14,27.07857991311676,81.54109324448129,6.961329082888501,51.73561844024435,cassava
65,59,17,33.04957929929381,80.63971646805619,4.358254512478957,76.43854601893985,cassava
64,55,16,30.944857067719987,82.35609465015023,5.853680604339056,65.34779186712045,cassava
68,46,13,31.33825640344841,85.24150391700663,5.265786362264598,55.3991698636188,cassava
80,55,13,34.0071799953854,83.57654961163121,5.8737869005622,84.77545776770147,cassava
77,36,16,32.74824018432906,88.96785157034381,5.832392580262757,65.08481167784828,cassava
80,57,15,25.3658740063244,80.2464876665974,6.078322383943394,46.956769347209175,cassava
66,52,18,28.750249528273617,82.32690192659427,5.272363705522821,42.39146128278077,cassava
70,60,15,32.11727240455626,88.1675773686427,6.9358469786269,76.86164218321716,cassava
80,57,16,28.458918280135794,89.54305910387674,6.537000269442759,86.10148081839046,cassava
64,35,17,30.397224061488483,84.10641296762762,5.299947767655237,74.1825381004557,cassava
63,57,13,32.09296038897769,81.43924038914555,5.63840978012766,48.11711707580389,cassava
67,56,18,33.387973903721786,82.37580706407728,4.792293736405513,84.93926168138672,cassava
68,43,18,27.029914144525616,85.48685620793634,6.033509678124322,59.71499774953198,cassava
61,56,16,26.30063101193265,84.4046335455385,6.972549799197616,51.10170922762028,cassava
66,47,20,32.06296608815173,89.94934653451551,5.341344748912309,61.34638693941654,cassava
72,51,14,33.08690671873023,84.85079940685908,5.009224917507217,57.212156449446255,cassava
73,36,19,33.5262508699808,85.02039694874411,5.662724979985153,88.59274358173721,cassava
62,45,17,28.803554224098114,81.92454914983158,6.489426571550387,88.41699883530819,cassava
71,41,16,32.03792877855213,86.381560612441,5.958453893708853,42.25035529057625,cassava
78,60,13,25.29996522834272,87.73150858985639,5.956077723704814,58.07485418151319,cassava
75,56,20,29.43800149654087,89.54479397199425,6.917696751533084,60.72612766437186,cassava
64,42,12,33.854734367169286,81.58500031025068,4.020108013539413,62.78802299109259,cassava
66,34,16,32.29869433667115,87.54933998844321,6.666136528679305,66.1639982255374,cassava
60,52,16,26.685089220871795,83.62474155461396,4.16627232395909,52.77407328099867,cassava
61,47,20,31.469758425471028,85.72439269632692,5.82301093606665,72.76869177608987,cassava
71,60,15,26.14027013742069,86.17950130836539,6.834366979678065,84.00383281073687,cassava
60,39,13,26.274776682117427,88.41237159950063,5.805950804525395,58.90398161667169,cassava
77,47,16,28.660255424712023,88.43432679191031,6.917387972149221,45.80834943289653,cassava
73,52,13,30.308926748332134,83.61424248381766,6.768558627988074,74.02956811908025,cassava
73,43,17,25.33473969560064,85.5844504149108,6.292966584370044,57.61074612660626,cassava
61,42,20,26.50161170312096,86.84385997155435,4.098895359573449,76.59784670711443,cassava
68,22,26,20.35697640540859,78.82909797227411,6.574746766783698,52.80564052396713,soybean
66,21,26,25.006060606062736,62.37065703621462,6.080516871426026,55.75624612182533,soybean
78,21,30,29.58834625385653,61.78982493690162,6.934737847899493,51.923638263098645,soybean
61,20,30,24.07886844969364,76.29508477202933,6.640890075619761,56.794446227516126,soybean
79,23,30,26.98129475235892,72.62442626367483,6.549783843073299,54.91173600809428,soybean
75,27,30,24.05415825323184,67.17750232495452,6.417933829603898,59.18899138989909,soybean
69,28,29,23.044761344460024,76.16314391388391,6.927427220963294,51.80084750535741,soybean
63,25,25,20.217324997534305,65.66023789380401,6.972397033010305,56.57286465492052,soybean
79,28,26,29.708948768389057,69.43734421499428,6.423057151683937,59.80592687661084,soybean
62,29,29,25.5770371075197,74.2156150963816,6.546769010223012,56.239261735643375,soybean
75,24,30,29.79386444974604,72.32298382230391,6.442757230038335,51.398804558033326,soybean
60,30,30,22.415645619480287,78.20680499294933,6.426372611849207,55.58156352433772,soybean
67,21,27,20.321091147419004,76.79103552783441,6.580353399848102,51.49381427571267,soybean
72,23,27,21.65178234943508,63.59351040272744,6.356944298913625,57.6290645919499,soybean
61,22,29,22.3273212690368,73.11820460413831,6.830809963744594,50.58108504928742,soybean
77,21,27,20.156729481492093,66.90976907016123,6.573137791631487,53.411181031074605,soybean
67,26,26,21.50929348605848,71.16792639699217,6.799780369555968,55.64525662745384,soybean
70,26,30,29.949177294610045,79.87142300728279,6.833033215257895,56.9816627316199,soybean
80,21,30,26.601896761109632,78.56688671687851,6.004858454435734,52.30661878779338,soybean
63,28,29,20.74092972552729,74.88543834461979,6.633077843378277,56.35684190691762,soybean
64,23,26,28.910568349881963,74.39025387319917,6.93404026853964,51.16398475280266,soybean
64,30,26,24.53640272750868,63.78815328612224,6.85140802455465,57.02781857629631,soybean
60,28,27,28.77274371897365,75.78319461887344,6.16939307739509,55.16207305629211,soybean
61,28,27,20.42621755986983,66.66465950434484,6.973476518511809,58.99270277738484,soybean
76,30,27,24.677369711314554,73.56929242920046,6.847380638354755,52.58439604800074,soybean
72,25,25,20.03371363498813,64.48046619840666,6.104207755560952,51.14274283680788,soybean
75,20,25,29.4420570179056,78.87242466782433,6.149312872633006,50.485251067452495,soybean
68,27,27,25.71435811874783,65.57565884649877,6.806937700306196,52.38105807077348,soybean
68,28,29,25.04713825132968,74.99356138295357,6.195704357543455,57.45214893290539,soybean
79,30,28,24.744351088427685,78.8653220530517,6.3650517461563485,50.78173077294488,soybean
68,25,26,29.093643075161506,70.39583959435622,6.342760857434085,50.576750187109056,soybean
75,26,30,22.316555574219585,73.97046218844068,6.775667973648899,51.59542503854922,soybean
70,21,25,24.7699637004217,69.5867141603247,6.223455166765535,51.36114933866028,soybean
62,24,30,21.707481820645203,60.79991188654419,6.61218070494638,57.301864300897776,soybean
70,29,29,23.64704430013038,62.826657064952585,6.527657080117158,53.5571786411262,soybean
61,23,27,23.22981698378356,67.02100171683253,6.627227948119324,56.4503849303812,soybean
60,26,25,20.015068884044204,64.19613385460795,6.179944242360968,53.99808001520235,soybean
65,30,25,29.84267009704522,63.92239405888151,6.684036684337392,53.03426688483467,soybean
60,20,26,23.806893115028785,74.24947168621513,6.608860321450578,59.28014244513162,soybean
75,28,26,27.018693126028584,74.63107825623625,6.640417097750922,57.02906108846396,soybean
76,22,30,27.02885927355962,63.30608280066484,6.104886893766836,50.80774994474468,soybean
80,20,25,21.501826336044605,60.5589915922139,6.436209666003244,51.718342521097895,soybean
64,24,25,20.855509702131048,78.72991895203035,6.2208174843815485,54.27680402587321,soybean
74,28,27,22.720088530003373,68.51364732594725,6.464373318958831,59.09226500795287,soybean
63,20,27,22.71334335064248,76.73870751564891,6.474410843412985,58.6307416513836,soybean
60,22,26,23.03371828299963,69.59750621695878,6.72630762128423,50.741340776331775,soybean
72,26,26,29.42236236515469,62.96272320456605,6.531573981895885,57.574753478660185,soybean
64,30,27,27.195917072117684,68.15156884516927,6.612132391367519,58.235719850590655,soybean
70,23,29,21.70104666368056,70.08384856273746,6.0699737146867445,51.66130348858893,soybean
74,27,27,25.67250194265316,76.12515184977951,6.214996092422793,52.83354042692535,soybean
70,22,30,22.10965724987697,64.38141960245596,6.8283802971775485,51.551550083309216,soybean
65,22,25,28.03441975625012,67.6062274806122,6.033949011808123,57.69881736904236,soybean
63,20,25,23.248940416016964,74.67366511680432,6.027744572276578,58.27255984816022,soybean
63,30,30,29.546255225449737,60.04492089148274,6.962606787608319,50.98768797028127,soybean
61,30,29,23.09468477361863,79.87654313116707,6.796786360998107,57.67458686209755,soybean
67,27,26,28.92571249893593,69.34906172653977,6.097777354898634,58.62521560400063,soybean
62,21,28,24.24651924230704,74.3326747030971,6.514612985075324,53.33156228123593,soybean
62,26,27,26.88554308562661,74.76958751628564,6.974848889437001,50.95139648982527,soybean
74,22,25,21.52046372897296,63.738886124074334,6.333017372762093,57.47075285413828,soybean
65,23,30,27.061328158485395,67.80196448893433,6.530783320424846,57.70990426499673,soybean
71,22,29,25.425953997336244,72.71026165394534,6.699599136323087,59.84657001454524,soybean
78,27,25,29.392424695718887,72.13167171837479,6.318446046957787,57.60315256024303,soybean
69,22,29,25.814557135440204,65.02064052155704,6.009476153311959,58.140817996258086,soybean
80,24,27,21.43571506658489,64.37827821642344,6.301370493372515,57.39478815864161,soybean
65,28,26,27.230004985758647,60.949699187306784,6.411533850386387,51.586975061477546,soybean
74,26,26,25.84571813311677,65.71551908981154,6.917782534204614,55.035159099308274,soybean
72,29,30,25.51931526932189,74.73694188308095,6.905835366343806,58.318998333482085,soybean
61,25,29,25.91746447383956,75.15558384176764,6.208633794528646,53.76006975906605,soybean
62,21,28,27.98285239401851,73.87020017127784,6.192076108228815,50.45096575698899,soybean
74,26,30,29.831263883664427,76.80474233680278,6.847307716463295,58.09630080236118,soybean
70,24,29,22.996328051001672,61.409182703309504,6.692711800476114,50.62534541084232,soybean
76,20,27,22.41808855823032,68.44920084092382,6.607919559010263,56.64130540832914,soybean
80,28,29,26.006860990983142,60.48141795890358,6.574004156077787,55.38416106095329,soybean
75,28,28,25.20994976908783,66.91542110560268,6.642107982668944,50.14174457623225,soybean
75,29,29,29.039834921419384,65.45565158990779,6.950276404317035,56.70668545210482,soybean
77,27,30,28.571414065036222,74.88905844415123,6.315639140064588,53.8694433724005,soybean
66,28,25,28.986776938026296,75.11896098186162,6.960199934096561,54.03918800002143,soybean
73,29,30,20.322864548343173,73.95987953852814,6.268741904097886,54.473514956526174,soybean
68,23,28,28.786981374985803,68.87958139906311,6.366311757295957,53.03205423103213,soybean
64,21,27,28.555532078823667,63.74363936297946,6.613653200897238,52.80029002301464,soybean
67,21,30,27.592910337617383,60.13956308471096,6.852416004962629,53.95710527662624,soybean
71,21,27,29.43705345665124,79.58175273815742,6.34458971009703,59.475307188701294,soybean
67,23,30,26.06334236350767,77.08722345818926,6.928998835628427,51.74978949640857,soybean
77,28,30,21.633832591215512,65.3593484960642,6.07700682484538,53.68474546616118,soybean
62,23,26,28.14795600131244,66.55132414054503,6.863121108104669,59.92958868225229,soybean
80,24,27,24.961441180728563,60.56639068042299,6.539959174105003,52.93479525186128,soybean
69,29,27,26.83720088078763,66.29893635636128,6.961456578775106,50.06753044440824,soybean
62,30,27,21.69362197114612,65.48410898367685,6.987100090839272,58.61239190420686,soybean
62,30,28,20.284967628364505,63.50307491476506,6.266250782204565,57.452167720417705,soybean
77,28,28,29.7149845280079,68.96548807234595,6.3541950833438845,55.54496482418524,soybean
40,29,47,22.506139252998924,69.39518641068454,6.4152074668904975,49.196291017208544,bean
38,30,36,27.83784096837321,69.96727240692084,6.0358861478037085,59.52825653913204,bean
20,26,54,24.878643190391145,61.30659514682159,6.4648899147526375,51.53890993589636,bean
35,24,49,23.68142502830544,68.15720937031304,6.392434701956503,49.66647573561843,bean
29,24,37,20.37664481264917,65.8390950406894,6.250283253052444,49.93829489773388,bean
37,30,46,24.761967941109567,64.5304723178389,6.497957191222804,51.96115418461007,bean
28,21,32,25.24963763856187,64.96046358896265,6.027190921396638,56.06279102368335,bean
27,20,55,27.521636338635403,61.302619156466,6.403963762507778,51.236233778353686,bean
25,22,41,25.29723108055971,65.2703145315628,6.2721018389174175,50.09858479751959,bean
23,26,34,25.75187689486625,65.86824409099401,6.405007112916021,49.71215566603355,bean
20,24,37,20.92149283998248,60.882129698241386,6.194304199773321,57.1540574514989,bean
23,24,36,23.65715357821969,63.06478171090389,6.309053537845147,55.88967877906174,bean
31,20,52,27.54040390708695,66.94289624005995,6.128109912162056,56.513858368234,bean
21,22,30,27.47692300166363,69.43979547117276,6.251616115563,49.886337061800766,bean
30,27,47,20.226314848998808,69.67025598555546,6.203818569973569,55.5939319272979,bean
36,27,40,20.19813307155737,60.39333537040891,6.235356399613492,53.31352661318715,bean
39,29,51,21.83515409519264,67.25584482366155,6.176053080424068,50.803376548448746,bean
21,20,31,24.195226080054383,63.42524332383971,6.158427984264373,53.9187387290461,bean
36,26,44,27.687685186935205,66.21816185266482,6.217472497979643,52.65286733766395,bean
25,24,58,22.95096852077197,64.74169341469717,6.200032050991643,57.86485068659381,bean
22,29,56,25.266434223843824,64.42993957802966,6.434968066850182,51.51473275411972,bean
38,21,59,22.09752757277583,66.50345342058984,6.481523696969591,48.25934906430358,bean
35,22,55,20.00118493526834,68.28475977607364,6.141551453431164,49.34067986479357,bean
37,30,33,27.305541704823504,61.033620866212814,6.23338368482192,53.57032236596446,bean
25,21,43,25.621223681106954,65.92696244794297,6.048687426942547,52.54147399903792,bean
25,27,52,24.70724909929885,67.06516253278394,6.2360473243956775,52.73204569624948,bean
20,22,52,23.464151613874165,68.89571043646339,6.307667514254039,58.01184134235937,bean
20,30,40,21.2091962392511,65.62269757694443,6.075019146024903,57.92210101060681,bean
22,24,46,20.234644158258487,60.91950776222742,6.168986831457803,53.067994693227256,bean
20,30,57,23.307444331032187,62.73714449453696,6.489158364817107,46.21917507858828,bean
33,30,40,27.36665497301849,69.00849737080725,6.291559912864131,47.68417356563247,bean
27,20,39,27.781287747333668,60.20004215209648,6.241621411724551,51.63218839762442,bean
33,21,59,25.747882335777064,63.41381575990161,6.188739610341586,54.26747251794942,bean
35,27,49,23.487586002584123,69.59699419782632,6.08862806921718,52.756032499254665,bean
22,22,31,27.35082611290939,69.85436431579504,6.483862466418798,53.6646343632577,bean
37,27,55,21.61272186721292,69.16356518973195,6.439424425318463,50.80886285034719,bean
23,30,60,20.74622433549335,63.66385144078939,6.138310819614661,59.23856641692608,bean
24,26,35,22.424495673605858,60.35847304394096,6.264620037508331,59.16035854535925,bean
20,29,58,26.27816844770595,64.43955359329364,6.226286560001189,52.261580142428,bean
23,29,54,21.3885616432129,60.11710118664355,6.022659995501718,51.8600678826264,bean
25,25,32,21.888857332400992,62.89737720907674,6.06379506160128,52.028621294010456,bean
31,20,38,22.01958218552149,66.97367812182995,6.1212568579125,51.74715108685618,bean
39,30,55,23.41901169900192,64.69288914564233,6.442656714566164,49.48989457716005,bean
27,23,42,24.922670129272127,64.03879308044858,6.184104632843451,51.75526187158805,bean
27,21,55,20.059467417678203,65.15403170693,6.493803152242646,49.57716067663817,bean
28,23,48,24.8266058675758,61.12706057894035,6.428276682134984,57.00625648436402,bean
34,24,45,21.03834985282336,67.55189610331844,6.104560117300314,57.79236820473054,bean
32,30,46,24.596392105875275,62.01951363971117,6.169537577176921,52.56232538432066,bean
28,27,37,20.69788027329447,66.47963307259349,6.190104964458692,57.91633332626041,bean
25,29,41,21.788888158792368,61.81200673767067,6.477077786461767,51.3341670036691,bean
26,28,52,21.402471556889765,68.12409845560998,6.027141551946943,55.1681763052664,bean
40,23,47,27.83647317528007,64.10307495336271,6.059021814707894,49.11933488897248,bean
32,20,35,22.782174675826045,60.5747511791797,6.206489816479061,46.807796721790034,bean
30,23,53,20.443377317853265,61.84907135259747,6.260231416777058,56.1968295290656,bean
36,27,37,26.62249561802774,65.03176091990164,6.070960464855363,51.5180252748336,bean
39,23,33,21.27869784812233,64.25267553999653,6.0557676012448365,54.094480632364295,bean
32,24,57,21.61015622093654,61.693037203749526,6.145527860152242,58.29322239095719,bean
21,22,51,26.10608662457471,62.38620954439293,6.008917911103664,53.10598605294364,bean
38,29,51,24.09931020005716,67.12389383156031,6.170093666873537,48.89529738030045,bean
38,30,30,27.534536554067103,63.69479473967252,6.119275416773182,57.58255095389272,bean
29,30,35,24.210208315513626,68.63106802216303,6.384286406362616,55.525559555093096,bean
20,26,33,23.57217841115685,62.70006681213634,6.130392899127009,59.0266177023132,bean
28,21,50,25.05555223255714,63.74276168232156,6.019126584805411,50.02963525540929,bean
33,21,44,25.24762779302992,60.146234211281104,6.216231250006874,59.48834415322506,bean
35,20,52,21.37030873712381,65.3847713173202,6.435957473360355,45.99293231109887,bean
24,30,58,24.629228199809724,60.3612572069829,6.068439519991794,48.04571154067059,bean
39,24,33,21.01607337104619,66.34241866565765,6.032007869142518,59.54687429287745,bean
35,24,49,27.60406333649081,60.44220706236749,6.247745153752368,54.33403227733571,bean
21,30,38,20.114967695452656,61.17658841479754,6.247561804001744,46.16197857351005,bean
28,25,54,26.03838338447012,65.68182542455752,6.255385932588751,46.72064148520919,bean
36,20,37,23.660036756195417,61.96460691640067,6.18019242315249,57.02862032805224,bean
24,21,36,27.793535377400737,68.84296283519392,6.035611302683495,49.21254870735882,bean
33,24,48,23.58681200369673,63.97208667137253,6.3815932141770615,58.34880005707336,bean
29,28,58,27.603899366153414,69.15395111797781,6.095640240701365,45.48859848628882,bean
22,21,60,27.178218775427947,68.29862306950349,6.10987222467052,52.72188053953904,bean
27,21,38,24.720569904110903,69.86624124145962,6.386878626124369,50.37747727238406,bean
21,25,44,21.16077413036754,67.91234700487983,6.48855113908123,55.906361744008,bean
30,28,46,25.01141877064942,61.29892279815432,6.365989028513697,55.64142485442262,bean
29,28,41,27.91323531232151,66.51758830021936,6.476468561810648,49.00684341839852,bean
23,30,41,25.00094312192859,66.04362978697584,6.250701231806016,47.45175217002955,bean
36,26,50,25.22903864786125,63.32506682854243,6.137696029886412,58.98451436373072,bean
25,22,39,24.741821850139523,69.08461791469429,6.391036859954654,54.47713040037138,bean
23,26,36,25.60820719099604,65.24263539754384,6.336482348470018,45.20500270556866,bean
20,26,42,20.99856847424046,69.57202486233162,6.190194747594786,50.86234766820715,bean
21,26,47,21.99180870230577,66.71078441800154,6.414932427527087,46.87496365008606,bean
37,26,37,27.06951129512257,67.72454854885392,6.169158263146972,56.33770469909936,bean
39,30,48,25.34863327221325,69.39291082083298,6.393941830462767,58.20653138119978,bean
25,30,57,27.28531754729742,67.11139348732902,6.252121995891711,52.14877918060093,bean
25,21,38,24.47058390306693,62.6551316203002,6.172119635974953,52.78569975954376,bean
31,21,42,21.93917338886964,63.268082500632985,6.303123510958881,57.216770591293525,bean
91,70,169,23.488085025171245,76.0481782408782,5.621552758854083,59.5533217188346,cucumber
119,62,167,23.03643674587412,72.83215843961914,5.781460812185815,66.74174029981978,cucumber
99,58,171,20.71638149226173,71.914794600102,6.081436100277321,57.21639360779328,cucumber
111,58,191,22.85564432148565,71.0397880136393,6.425622185654406,51.944240935580375,cucumber
120,57,167,23.518191510800733,73.16014929057302,6.081836426835389,60.06062762776008,cucumber
117,63,167,21.288824557590903,70.38943578869447,5.854282411875007,60.36675484163305,cucumber
115,58,185,23.430930941322984,77.90020040507005,5.672968491292888,60.72404471856902,cucumber
99,66,183,23.11261651282569,75.94450938490692,6.406086996771777,54.66324477746889,cucumber
92,58,167,24.549765292923947,76.14568662121334,6.4368370120552125,66.81662020606058,cucumber
95,59,155,21.179699409161305,78.58773113968856,6.090769391180594,52.40190859227109,cucumber
103,67,166,24.684211074294343,71.99131323627276,6.42340239568528,65.91718167917881,cucumber
87,54,150,21.911021269457425,75.18487467970016,5.994077237767691,53.44446242003139,cucumber
112,63,156,24.171791254872044,74.82473665675352,5.731944002102763,66.70505915338974,cucumber
85,64,199,24.017738154492392,70.19419505523359,6.009562779102253,60.47012911549113,cucumber
111,70,153,22.744803135658792,78.60644590447443,6.053601018143997,56.5893102727995,cucumber
100,59,164,24.774779962397105,73.67324514826913,6.187127708919329,67.6356628096563,cucumber
105,62,188,22.241264449807588,71.2010238769382,6.041172301278117,61.34448736323972,cucumber
85,53,156,20.202680912469592,70.61205107505128,5.767275694941345,69.39918739509353,cucumber
81,51,167,24.43300974494411,77.0620053667523,6.008287883977214,67.00738688649052,cucumber
114,61,170,23.499966372967528,71.26619261660176,6.127359336811957,60.99697457350047,cucumber
118,60,193,22.62891685494981,79.79631963045044,5.734343317717599,67.63082895719545,cucumber
106,56,157,24.90696036666164,72.2820099296426,5.833828746578935,59.27295709672352,cucumber
119,56,173,24.687983256741504,73.92322694329147,6.257198850032923,66.98786475938705,cucumber
90,63,154,24.675279839949663,79.44693698868436,5.50109972341431,50.94999994630668,cucumber
103,52,157,21.61238017394537,79.20508251090062,6.030281452470511,63.534421101206576,cucumber
93,53,199,24.732219961871348,79.9116863002861,5.9767536613994485,53.76850792824688,cucumber
100,61,197,21.4787248289521,72.72416845409134,5.557594767098674,68.02488921761145,cucumber
118,51,169,21.49229135028361,72.20268813976216,6.40866635760502,60.64918604471185,cucumber
118,64,188,21.207027037267714,70.42685643794273,6.486783209500605,62.42060215169533,cucumber
96,58,180,22.230132443786903,74.85405923658735,5.889931347797694,65.70260032311434,cucumber
115,59,161,24.872352615273,73.16951355545295,6.402367763135246,62.0522963839846,cucumber
113,63,163,20.86362761629065,76.36193743097367,5.826520244058152,63.023019264639,cucumber
95,50,197,23.871962600478223,75.20044064546789,6.429450436494783,54.2385464153704,cucumber
109,55,194,20.14101385068649,78.48957775828877,6.369677184394854,66.10457551842191,cucumber
91,66,187,24.239329505772226,77.33421618880334,6.263162095596524,62.86428690679146,cucumber
96,66,164,21.952115476547853,71.0582548068742,6.107030697813062,60.10969179125868,cucumber
96,56,200,22.15082337120669,72.05202696316236,6.049439706771008,64.19682659787684,cucumber
119,69,180,22.60668377819451,70.53092661352414,5.609636389042482,53.26302864033426,cucumber
86,67,198,22.365991155681943,77.2715296778753,5.532361967387548,68.15342463391903,cucumber
115,54,194,21.787019751365698,78.6994556771584,5.649284068594443,60.07790100681931,cucumber
87,66,199,23.37280884868904,74.8928412150166,5.935748219728549,50.92517291340011,cucumber
101,69,158,24.23125856211716,73.59554401099162,5.845306846601811,51.00710035499905,cucumber
